0.25,3.666
0.26,4.072
0.27,4.69
0.28,5.258
0.29,5.16
0.3,4.128
0.31,3.559
0.32,3.269
0.33,3.085
0.34,2.951
0.35,2.904
0.36,2.912
0.37,2.051
0.38,0.885
0.39,0.465
0.4,0.303
0.41,0.22
0.42,0.167
0.43,0.134
0.44,0.109
0.45,0.091
0.46,0.077
0.47,0.064
0.48,0.057
0.49,0.05
0.5,0.045
0.51,0.039
0.52,0.036
0.53,0.033
0.54,0.03
0.55,0.028
0.56,0.026
0.57,0.024
0.58,0.023
0.59,0.021
0.6,0.02
0.61,0.018
0.62,0.017
0.63,0.016
0.64,0.015
0.65,0.015
0.66,0.014
0.67,0.013
0.68,0.012
0.69,0.011
0.7,0.011
0.71,0.011
0.72,0.01
0.73,0.009
0.74,0.008
0.75,0.008
0.76,0.007
0.77,0.007
0.78,0.006
0.79,0.006
0.8,0.005
0.81,0.005
0.82,0.005
0.83,0.004
0.84,0.004
0.85,0.004
0.86,0.003
0.87,0.003
0.88,0.003
0.89,0.002
0.9,0.002
0.91,0.002
0.92,0.002
0.93,0.002
0.94,0.001
0.95,0.001
0.96,0.001
0.97,0.001
0.98,0.001
0.99,0.001
1,0.001
1.01,0.00018
1.02,0.00012
1.03,6.70E-05
1.04,4.20E-05
1.05,2.50E-05
1.06,1.90E-05
1.07,1.30E-05
1.08,9.40E-06
1.09,5.80E-06
1.1,1.50E-06
1.11,1.50E-06
1.12,1.50E-06
1.13,1.50E-06
1.14,1.50E-06
1.15,1.50E-06
1.16,1.50E-06
1.17,1.50E-06
1.18,1.50E-06
1.19,1.50E-06
1.2,1.50E-06
1.21,1.50E-06
1.22,1.50E-06
1.23,1.50E-06
1.24,1.50E-06
1.25,1.50E-06
1.26,1.50E-06
1.27,1.50E-06
1.28,1.50E-06
1.29,1.50E-06
1.3,1.50E-06
1.31,1.50E-06
1.32,1.50E-06
1.33,1.50E-06
1.34,1.50E-06
1.35,1.50E-06
1.36,1.50E-06
1.37,1.50E-06
1.38,1.50E-06
1.39,1.50E-06
1.4,1.50E-06
1.41,1.50E-06
1.42,1.50E-06
1.43,1.50E-06
1.44,1.50E-06
1.45,1.50E-06
1.5,1.50E-06
1.55,1.50E-06
1.6,1.50E-06
1.65,1.50E-06
1.7,1.50E-06
1.8,1.50E-06
1.9,1.50E-06
2,1.50E-06
2.25,1.50E-06
2.5,1.50E-06
2.697,1.50E-06
2.894,1.50E-06
3.092,1.50E-06
3.289,1.50E-06
3.486,1.50E-06
3.683,1.50E-06
3.881,1.50E-06
4.078,1.50E-06
4.275,1.50E-06
4.472,1.50E-06
4.669,1.50E-06
4.867,1.50E-06
5.064,1.50E-06
5.261,1.50E-06
5.458,1.50E-06
5.656,1.50E-06
5.853,1.50E-06
6.05,1.50E-06
6.247,1.00E-05
6.444,1.00E-05
6.642,1.00E-05
6.839,1.00E-05
7.036,1.00E-05
7.233,1.00E-05
7.431,1.00E-05
7.628,1.00E-05
7.825,1.00E-05
8.022,1.00E-05
8.219,1.00E-05
8.417,1.00E-05
8.614,1.00E-05
8.811,1.00E-05
9.008,1.00E-05
9.205,1.00E-05
9.403,1.00E-05
9.6,1.00E-05
9.797,1.00E-05
9.994,1.00E-05
10.19,1.00E-05
10.39,1.00E-05
10.59,1.00E-05
10.78,1.00E-05
10.98,1.00E-05
11.18,1.00E-05
11.37,1.00E-05
11.57,1.00E-05
11.77,1.00E-05
11.97,1.00E-05
12.16,1.00E-05
